2016.05.17,23:00,1.44590,1.44652,1.44590,1.44612,2099
2016.05.18,00:00,1.44612,1.44633,1.44564,1.44611,1245
2016.05.18,01:00,1.44611,1.44622,1.44536,1.44559,2166
2016.05.18,02:00,1.44559,1.44574,1.44501,1.44556,1723
2016.05.18,03:00,1.44558,1.44563,1.44436,1.44452,2944
2016.05.18,04:00,1.44452,1.44470,1.44352,1.44364,3368
2016.05.18,05:00,1.44364,1.44472,1.44323,1.44372,3025
2016.05.18,06:00,1.44372,1.44400,1.44314,1.44333,2422
2016.05.18,07:00,1.44335,1.44383,1.44332,1.44372,1886
2016.05.18,08:00,1.44372,1.44408,1.44338,1.44376,3161
2016.05.18,09:00,1.44375,1.44412,1.44245,1.44344,5222
2016.05.18,10:00,1.44344,1.44482,1.44269,1.44319,7992
2016.05.18,11:00,1.44318,1.44533,1.44115,1.44161,7726
2016.05.18,12:00,1.44162,1.44223,1.44032,1.44162,7362
2016.05.18,13:00,1.44163,1.44858,1.44114,1.44803,9064
2016.05.18,14:00,1.44803,1.45638,1.44792,1.45488,12024
2016.05.18,15:00,1.45488,1.45649,1.45409,1.45542,11322
2016.05.18,16:00,1.45542,1.46007,1.45513,1.45908,13430
2016.05.18,17:00,1.45908,1.46235,1.45775,1.46162,14213
2016.05.18,18:00,1.46164,1.46251,1.46071,1.46123,9397
2016.05.18,19:00,1.46122,1.46197,1.46047,1.46085,4966
2016.05.18,20:00,1.46085,1.46344,1.46069,1.46308,5059
2016.05.18,21:00,1.46309,1.46311,1.45731,1.45948,12876
2016.05.18,22:00,1.45947,1.45982,1.45827,1.45884,5022
2016.05.18,23:00,1.45882,1.45998,1.45875,1.45968,2897
2016.05.19,00:00,1.45972,1.46020,1.45952,1.45968,908
2016.05.19,01:00,1.45969,1.46043,1.45943,1.46000,3003
2016.05.19,02:00,1.46000,1.46058,1.45929,1.45937,2278
2016.05.19,03:00,1.45937,1.45952,1.45789,1.45831,3600
2016.05.19,04:00,1.45832,1.45873,1.45706,1.45730,4495
2016.05.19,05:00,1.45731,1.45824,1.45721,1.45790,3688
2016.05.19,06:00,1.45790,1.45807,1.45709,1.45751,2644
2016.05.19,07:00,1.45751,1.45765,1.45653,1.45762,2829
2016.05.19,08:00,1.45762,1.45805,1.45661,1.45690,3444
2016.05.19,09:00,1.45689,1.46023,1.45684,1.45859,7061
2016.05.19,10:00,1.45859,1.46046,1.45617,1.45849,10690
2016.05.19,11:00,1.45849,1.46636,1.45836,1.46482,10935
2016.05.19,12:00,1.46483,1.46581,1.46210,1.46374,7824
2016.05.19,13:00,1.46373,1.46472,1.46239,1.46357,7922
2016.05.19,14:00,1.46357,1.46379,1.46096,1.46123,8904
2016.05.19,15:00,1.46123,1.46232,1.45815,1.45823,10867
2016.05.19,16:00,1.45824,1.46182,1.45820,1.45943,12891
2016.05.19,17:00,1.45943,1.46110,1.45725,1.45839,15319
2016.05.19,18:00,1.45840,1.46085,1.45749,1.46065,11240
2016.05.19,19:00,1.46065,1.46220,1.45998,1.46176,6200
2016.05.19,20:00,1.46175,1.46366,1.46100,1.46231,5779
2016.05.19,21:00,1.46231,1.46288,1.46142,1.46173,2849
